Aditya Birla Sun Life Banking & PSU Debt Fund  - DIRECT - IDCW    113.4328
Aditya Birla Sun Life Banking & PSU Debt Fund  - DIRECT - MONTHLY IDCW    114.3362
Aditya Birla Sun Life Banking & PSU Debt Fund  - Direct - Quarterly IDCW    112.4155
Aditya Birla Sun Life Banking & PSU Debt Fund  - REGULAR - IDCW    160.3849
Aditya Birla Sun Life Banking & PSU Debt Fund  - REGULAR - MONTHLY IDCW    110.9618
Aditya Birla Sun Life Banking & PSU Debt Fund  - REGULAR - Quarterly IDCW    109.208
Aditya Birla Sun Life Banking & PSU Debt Fund  - retail - monthly IDCW    110.8214
Aditya Birla Sun Life Banking & PSU Debt Fund  - retail - quarterly IDCW    111.9856
BARODA BNP PARIBAS LOW DURATION Fund - Direct Plan - Daily IDCW Option    10.0835
BARODA BNP PARIBAS LOW DURATION Fund - Direct Plan - Growth Option    38.0095
BARODA BNP PARIBAS LOW DURATION Fund - Direct Plan - Monthly IDCW Option    10.2177
BARODA BNP PARIBAS LOW DURATION Fund - Direct Plan - Weekly IDCW Option    10.0172
BARODA BNP PARIBAS LOW DURATION FUND - Regular Plan - DAILY IDCW OPTION    10.0604
BARODA BNP PARIBAS LOW DURATION FUND - Regular Plan - GROWTH OPTION    35.2233
BARODA BNP PARIBAS LOW DURATION FUND - Regular Plan - MONTHLY IDCW OPTION    10.3154
BARODA BNP PARIBAS LOW DURATION FUND - Regular Plan - WEEKLY IDCW OPTION    10.0166
BARODA BNP PARIBAS LOW DURATION Fund-Defunct Plan- Daily IDCW Option    10.0499
BARODA BNP PARIBAS LOW DURATION Fund-Defunct Plan-Growth Option    35.2512
BARODA BNP PARIBAS LOW DURATION Fund-Defunct Plan-Monthly IDCW Option    10.4969
BARODA BNP PARIBAS LOW DURATION Fund-Defunct Plan-Weekly IDCW Option    10.0166
CANARA ROBECO SAVINGS FUND - DIRECT PLAN - DAILY IDCW (Reinvestment)    10.2600
CANARA ROBECO SAVINGS FUND - DIRECT PLAN - GROWTH OPTION    37.6466
CANARA ROBECO SAVINGS FUND - DIRECT PLAN - IDCW (Payout/Reinvestment)    33.6645
CANARA ROBECO SAVINGS FUND - DIRECT PLAN - MONTHLY IDCW (Payout/Reinvestment)    10.2866
CANARA ROBECO SAVINGS FUND - DIRECT PLAN - WEEKLY IDCW (Payout/Reinvestment)    10.2621
CANARA ROBECO SAVINGS FUND - REGULAR PLAN - DAILY IDCW (Reinvestment)    10.2600
CANARA ROBECO SAVINGS FUND - REGULAR PLAN - GROWTH OPTION    36.8369
CANARA ROBECO SAVINGS FUND - REGULAR PLAN - IDCW (Payout/Reinvestment)    32.9969
CANARA ROBECO SAVINGS FUND - REGULAR PLAN - MONTHLY IDCW (Payout/Reinvestment)    10.2855
CANARA ROBECO SAVINGS FUND - REGULAR PLAN - WEEKLY IDCW (Payout/Reinvestment)    10.2620
DSP Low Duration Fund - Direct Plan - Growth    17.7947
DSP Low Duration Fund - Direct Plan - IDCW - Daily    10.1268
DSP Low Duration Fund - Direct Plan - IDCW - Monthly    11.6541
DSP Low Duration Fund - Direct Plan - IDCW - Quarterly    10.7363
DSP Low Duration Fund - Direct Plan - IDCW - Weekly    10.1270
DSP Low Duration Fund - Regular Plan - Growth    17.3344
DSP Low Duration Fund - Regular Plan - IDCW - Daily    10.1814
DSP Low Duration Fund - Regular Plan - IDCW - Monthly    10.5255
DSP Low Duration Fund - Regular Plan - IDCW - Quarterly    10.7065
DSP Low Duration Fund - Regular Plan - IDCW - Weekly    10.1269
Franklin India Low Duration Fund - Direct - Growth    28.6858
Franklin India Low Duration Fund - Direct - Monthly - IDCW    13.3317
Franklin India Low Duration Fund - Direct - Quarterly - IDCW    13.1009
Franklin India Low Duration Fund - Growth Plan    32.6071
Franklin India Low Duration Fund - Monthly - IDCW    15.0351
Franklin India Low Duration Fund - Quarterly - IDCW    14.7667
Franklin India Low Duration Fund- Segregated Portfolio 1- 8.25% Vodafone Idea Ltd-10JUL20-Direct- Quarterly Dividend Plan    0.0000
Franklin India Low Duration Fund- Segregated Portfolio 1- 8.25% Vodafone Idea Ltd-10JUL20-Direct-Growth Plan    0.0000
Franklin India Low Duration Fund- Segregated Portfolio 1- 8.25% Vodafone Idea Ltd-10JUL20-Direct-Monthly Dividend Plan    0.0000
Franklin India Low Duration Fund- Segregated Portfolio 1- 8.25% Vodafone Idea Ltd-10JUL20-Growth Plan    0.0000
Franklin India Low Duration Fund- Segregated Portfolio 1- 8.25% Vodafone Idea Ltd-10JUL20-Monthly Dividend Plan    0.0000
Franklin India Low Duration Fund- Segregated Portfolio 1- 8.25% Vodafone Idea Ltd-10JUL20-Quarterly Dividend Plan    0.0000
Franklin India Low Duration Fund- Segregated Portfolio 2 - 10.90% Vodafone Idea Ltd (02-Sep-2023) - Monthly - IDCW    0.1749
Franklin India Low Duration Fund- Segregated Portfolio 2 - 10.90% Vodafone Idea Ltd (02-Sep-2023) - Quarterly - IDCW    0.1718
Franklin India Low Duration Fund- Segregated Portfolio 2- 10.90% Vodafone Idea Ltd 02Sep2023-Direct- Growth Plan    0.3880
Franklin India Low Duration Fund- Segregated Portfolio 2- 10.90% Vodafone Idea Ltd 02Sep2023-Growth Plan    0.3794
Franklin India Low Duration Fund-Direct- Segregated Portfolio 2 - 10.90% Vodafone Idea Ltd (02-Sep-2023) - Direct Monthly - IDCW    0.1803
Franklin India Low Duration Fund-Direct- Segregated Portfolio 2 - 10.90% Vodafone Idea Ltd (02-Sep-2023) - Direct Quarterly - IDCW    0.1772
HDFC Low Duration  Fund - Daily IDCW    10.1428
HDFC Low Duration  Fund - Direct Plan - Daily IDCW    10.0655
HDFC Low Duration  Fund - Direct Plan - Growth    54.1052
HDFC Low Duration  Fund - Direct Plan - Monthly IDCW    10.1629
HDFC Low Duration  Fund - Direct Plan - Weekly IDCW    10.067
HDFC Low Duration  Fund - Growth    50.4511
HDFC Low Duration  Fund - Monthly IDCW    10.1586
HDFC Low Duration  Fund - Weekly IDCW    10.0664
HDFC Low Duration Fund- Wholesale Daily Dividend    10.1574
HDFC Low Duration Fund- Wholesale Monthly Dividend    10.1856
HDFC Low Duration Fund- Wholesale Weekly Dividend    10.1734
HDFC Low Duration Fund- Wholesale- Growth    41.8371
HSBC Low Duration Fund - Direct Annual IDCW    10.8302
HSBC Low Duration Fund - Direct Growth    25.8507
HSBC Low Duration Fund - Direct Monthly IDCW    11.0875
HSBC Low Duration Fund - Regular Annual IDCW    10.4690
HSBC Low Duration Fund - Regular Growth    24.7076
HSBC Low Duration Fund - Regular Monthly IDCW    10.3732
ICICI Prudential Savings Fund - Bonus    154.9446
ICICI Prudential Savings Fund - Daily IDCW    105.7358
ICICI Prudential Savings Fund - Direct Plan - Daily IDCW    105.7358
ICICI Prudential Savings Fund - Direct Plan - Fortnightly IDCW    101.8920
ICICI Prudential Savings Fund - Direct Plan - Growth    476.4852
ICICI Prudential Savings Fund - Direct Plan - IDCW Others    167.8431
ICICI Prudential Savings Fund - Direct Plan - Monthly IDCW    101.8253
ICICI Prudential Savings Fund - Direct Plan - Quarterly IDCW    108.0762
ICICI Prudential Savings Fund - Direct Plan - Weekly IDCW    105.5480
ICICI Prudential Savings Fund - Direct Plan Bonus    123.8923
ICICI Prudential Savings Fund - Fortnightly IDCW    101.8883
ICICI Prudential Savings Fund - Growth    471.0729
ICICI Prudential Savings Fund - IDCW Others    165.8763
ICICI Prudential Savings Fund - Monthly IDCW    101.8224
ICICI Prudential Savings Fund - Quarterly IDCW    107.8555
ICICI Prudential Savings Fund - Weekly IDCW    105.5005
ICICI Prudential Savings Fund Retail Daily Dividend    100.1193
ICICI Prudential Savings Fund Retail Growth    220.0081
ICICI Prudential Savings Fund Retail Weekly Dividend    100.956
Invesco India Treasury Advantage Fund - Daily IDCW (Reinvestment)    1017.9524
Invesco India Treasury Advantage Fund - Direct Plan - Discretionary IDCW (Payout / Reinvestment)    3425.7446
Invesco India Treasury Advantage Fund - Direct Plan - Growth    3424.2031
Invesco India Treasury Advantage Fund - Direct Plan - Monthly IDCW (Payout / Reinvestment)    1078.2915
Invesco India Treasury Advantage Fund - Direct Plan - Weekly IDCW (Payout / Reinvestment)    1206.4425
Invesco India Treasury Advantage Fund - Direct Plan -Daily IDCW (Reinvestment)    1018.9655
Invesco India Treasury Advantage Fund - Discretionary IDCW (Payout / Reinvestment)    3378.8745
Invesco India Treasury Advantage Fund - Growth    3301.4656
Invesco India Treasury Advantage Fund - Monthly IDCW (Payout / Reinvestment)    1203.1961
Invesco India Treasury Advantage Fund - Regular - Growth    2975.4096
Invesco India Treasury Advantage Fund - Regular - Monthly IDCW (Reinvestment)    1199.6219
Invesco India Treasury Advantage Fund - Regular - Weekly IDCW (Reinvestment)    1334.0189
Invesco India Treasury Advantage Fund - Regular Daily IDCW (Reinvestment)    1498.7881
Invesco India Treasury Advantage Fund - Weekly IDCW (Payout / Reinvestment)    1155.3042
JM Low Duration Fund (Direct) - Bonus Option - Principal Units    19.8952
JM Low Duration Fund (Direct) - Daily IDCW    10.8500
JM Low Duration Fund (Direct) - Fortnightly IDCW    11.1358
JM Low Duration Fund (Direct) - Growth    33.0426
JM Low Duration Fund (Direct) - Weekly IDCW    11.4533
JM Low Duration Fund (Regular) - Daily IDCW    10.8199
JM Low Duration Fund (Regular) - Fortnightly IDCW     11.0943
JM Low Duration Fund (Regular) - Growth Option    32.4176
JM Low Duration Fund (Regular) - Weekly IDCW    11.4129
JM Low Duration Fund - Bonus Option - Principal Units    19.5305
Kotak Low Duration Fund - Direct Plan- Standard Income Distribution cum capital withdrawal option    1337.6278
Kotak Low Duration Fund- Direct Plan- Growth Option    3147.6974
Kotak Low Duration Fund- Regular Plan-Growth Option    2928.8593
Kotak Low Duration Fund- Regular Plan-Standard Income Distribution cum capital withdrawal option    1116.3872
LIC MF Low Duration Fund-Direct Plan-Daily IDCW    10.05
LIC MF Low Duration Fund-Direct Plan-Growth    37.191
LIC MF Low Duration Fund-Direct Plan-Monthly IDCW    19.4268
LIC MF Low Duration Fund-Direct Plan-Weekly IDCW    12.9575
LIC MF Low Duration Fund-Regular Plan-Daily IDCW    10.6754
LIC MF Low Duration Fund-Regular Plan-Growth    34.753
LIC MF Low Duration Fund-Regular Plan-Monthly IDCW    11.9835
LIC MF Low Duration Fund-Regular Plan-Weekly IDCW    11.9323
Mahindra Manulife Low Duration Fund - Direct Plan - Daily IDCW    1099.5273
Mahindra Manulife Low Duration Fund - Direct Plan - Monthly IDCW    1135.0720
Mahindra Manulife Low Duration Fund - Direct Plan - Weekly IDCW    1030.9866
Mahindra Manulife Low Duration Fund - Direct Plan -Growth    1516.0128
Mahindra Manulife Low Duration Fund - Regular Plan - Daily IDCW    1000.0498
Mahindra Manulife Low Duration Fund - Regular Plan - Growth    1434.4518
Mahindra Manulife Low Duration Fund - Regular Plan - Monthly IDCW    1115.2455
Mahindra Manulife Low Duration Fund - Regular Plan - Weekly IDCW    1053.2763
Mirae Asset Savings Fund - Direct Plan - Growth    2126.3452
Mirae Asset Savings Fund Direct Daily IDCW    1208.9337
Mirae Asset Savings Fund Direct Monthly IDCW    1162.9563
Mirae Asset Savings Fund Direct Quarterly IDCW    1020.2948
Mirae Asset Savings Fund Direct Weekly IDCW    1454.6339
Mirae Asset Savings Fund Regular Savings Daily IDCW    1005.1646
Mirae Asset Savings Fund Regular Savings Monthly IDCW    1090.0088
Mirae Asset Savings Fund Regular Savings Quarterly IDCW    1008.3738
Mirae Asset Savings Fund Regular Savings Weekly IDCW    1106.8204
Mirae Asset Savings Fund-Regular Savings Plan- Growth    1976.3566
NIPPON INDIA LOW DURATION FUND - DAILY IDCW Option    1008.9609
NIPPON INDIA LOW DURATION FUND - DIRECT Plan - DAILY IDCW Option    1009.0624
NIPPON INDIA LOW DURATION FUND - DIRECT Plan - IDCW Option    1816.0885
NIPPON INDIA LOW DURATION FUND - DIRECT Plan - MONTHLY IDCW Option    1033.8448
NIPPON INDIA LOW DURATION FUND - DIRECT Plan - QUARTERLY IDCW Option    1022.0907
NIPPON INDIA LOW DURATION FUND - DIRECT Plan - WEEKLY IDCW Option    1009.3456
Nippon India Low Duration Fund - Direct Plan Growth Plan - Bonus Option    1994.6641
Nippon India Low Duration Fund - Direct Plan Growth Plan - Growth Option    3433.7690
NIPPON INDIA LOW DURATION FUND - IDCW Option    1739.7026
NIPPON INDIA LOW DURATION FUND - MONTHLY IDCW Option    1026.3991
NIPPON INDIA LOW DURATION FUND - QUARTERLY IDCW Option    1020.9851
NIPPON INDIA LOW DURATION FUND - RETAIL Plan - DAILY IDCW Option    1008.9566
Nippon India Low Duration Fund - Retail Plan - Growth Plan - Growth Option    3117.6253
Nippon India Low Duration Fund - Retail Plan - Growth Plan -Bonus Option    2323.1418
NIPPON INDIA LOW DURATION FUND - RETAIL Plan - MONTHLY IDCW Option    1028.2982
NIPPON INDIA LOW DURATION FUND - RETAIL Plan - QUARTERLY IDCW Option    1020.8025
NIPPON INDIA LOW DURATION FUND - RETAIL Plan - WEEKLY IDCW Option    1009.3385
NIPPON INDIA LOW DURATION FUND - WEEKLY IDCW Option    1009.1756
Nippon India Low Duration Fund -Growth Plan -Bonus Option    1900.2394
Nippon India Low Duration Fund- Growth Plan - Growth Option    3272.8627
PGIM India Low Duration Fund  -  Annual  Bonus    13.5767
PGIM India Low Duration Fund - ANNUAL DIV    9.3875
PGIM India Low Duration Fund - DAILY DIV    10.0295
PGIM India Low Duration Fund - Direct Dividend    9.8385
PGIM India Low Duration Fund - Direct Plan -  Annual  Bonus    14.178
PGIM India Low Duration Fund - Direct Plan - Annual Dividend    10.4116
PGIM India Low Duration Fund - Direct Plan - Daily Dividend    10.03
PGIM India Low Duration Fund - Direct Plan - Fortnightly Dividend    8.6068
PGIM India Low Duration Fund - Direct Plan - Growth    27.7002
PGIM India Low Duration Fund - Direct Plan - Monthly Bonus    13.7182
PGIM India Low Duration Fund - Direct Plan - Monthly Dividend    10.3099
PGIM India Low Duration Fund - Direct Plan - Quarterly Dividend    8.7376
PGIM India Low Duration Fund - Direct Plan - Weekly Dividend    10.2242
PGIM India Low Duration Fund - FORTNIGHTLY DIV    8.5967
PGIM India Low Duration Fund - GR    25.8381
PGIM India Low Duration Fund - Monthly Bonus Option    12.0399
PGIM India Low Duration Fund - QUARTERLY DIV    8.6643
PGIM India Low Duration Fund - Segregated Portfolio 1 - Direct Plan - Annual Dividend Option    0
PGIM India Low Duration Fund - Segregated Portfolio 1 - Direct Plan - Growth Option    0
PGIM India Low Duration Fund - Segregated Portfolio 1 - Direct Plan - Monthly Dividend Option    0
PGIM India Low Duration Fund - Segregated Portfolio 1 - Direct Plan - Quarterly Dividend Option    0
PGIM India Low Duration Fund - Segregated Portfolio 1 - Regular Plan - Growth Option    0
PGIM India Low Duration Fund - Segregated Portfolio 1 - Regular Plan - Monthly Dividend Option    0
PGIM India Low Duration Fund - Segregated Portfolio 1 - Regular Plan- Annual Dividend Option    0
PGIM India Low Duration Fund - Segregated Portfolio 1- Regular Plan - Quarterly Dividend Option    0
PGIM India Low Duration Fund DIV OPTION    9.4582
PGIM India Low Duration Fund INSTITUTIONAL - MONTHLY DIV    9.9688
PGIM India Low Duration Fund INSTITUTIONAL -GR    21.6022
PGIM India Low Duration Fund INSTITUTIONAL -Weekly    9.3644
PGIM India Low Duration Fund INSTITUTIONAL-Daily    9.3258
PGIM India Low Duration Fund- Bonus Option    16.8702
PGIM India Low Duration Fund- MONTHLY DIV    10.2066
PGIM India Low Duration Fund- WEEKLY DIV    10.1089
SBI Magnum Low Duration Fund - Direct Plan - Daily Income Distribution cum Capital Withdrawal Option (IDCW)    1213.9791
SBI Magnum Low Duration Fund - Direct Plan - Fortnightly Income Distribution cum Capital Withdrawal Option (IDCW)    1235.1259
SBI MAGNUM LOW DURATION FUND - DIRECT PLAN - GROWTH    3149.0464
SBI Magnum Low Duration Fund - Direct Plan - Monthly Income Distribution cum Capital Withdrawal Option (IDCW)    1399.2941
SBI Magnum Low Duration Fund - Direct Plan - Weekly Income Distribution cum Capital Withdrawal Option (IDCW)    1215.6997
SBI Magnum Low Duration Fund - Regular Plan - Daily Income Distribution cum Capital Withdrawal Option (IDCW)    1191.1019
SBI Magnum Low Duration Fund - Regular Plan - Fornightly Income Distribution cum Capital Withdrawal Option (IDCW)    1211.9420
SBI MAGNUM LOW DURATION FUND - REGULAR PLAN - GROWTH    3057.9418
SBI Magnum Low Duration Fund - Regular Plan - Monthly Income Distribution cum Capital Withdrawal Option (IDCW)    1341.2151
SBI Magnum Low Duration Fund - Regular Plan - Weekly Income Distribution cum Capital Withdrawal Option (IDCW)    1191.0857
SBI Short Horizon Debt Fund - Ultra Short Term Fund - Institutional Plan - Daily Income Distribution cum Capital Withdrawal Option (IDCW)    1191.1642
SBI Short Horizon Debt Fund - Ultra Short Term Fund - Institutional Plan - Growth    3111.8304
SBI Short Horizon Debt Fund - Ultra Short Term Fund - Institutional Plan - Monthly Income Distribution cum Capital Withdrawal Option (IDCW)    N.A.
SBI Short Horizon Debt Fund - Ultra Short Term Fund- Institutional Plan - Weekly Income Distribution cum Capital Withdrawal Option (IDCW)    1188.4192
SBI Short Horizon Debt Fund -Ultra Short Term Fund - Institutional Plan - Fortnightly Income Distribution cum Capital Withdrawal Option (IDCW)    N.A.
Sundaram Low Duration Fund (Formerly Know as Principal Low Duation Fund) Regular Principal Units    1175.6806
Sundaram Low Duration Fund (Formerly Known as Principal Low Duration Fund) - Direct Plan - Daily Income Distribution CUM Capital Withdrawal Option    1009.6449
Sundaram Low Duration Fund (Formerly Known as Principal Low Duration Fund) - Direct Plan - Growth Option    3212.1484
Sundaram Low Duration Fund (Formerly Known as Principal Low Duration Fund) - Direct Plan - Monthly Income Distribution CUM Capital Withdrawal Option    1099.6846
Sundaram Low Duration Fund (Formerly Known as Principal Low Duration Fund) - Direct Plan - Weekly Income Distribution CUM Capital Withdrawal Option    1006.0201
Sundaram Low Duration Fund (Formerly Known as Principal Low Duration Fund) - Weekly Income Distribution CUM Capital Withdrawal Option    1010.2767
Sundaram Low Duration Fund (Formerly Known as Principal Low Duration Fund) -Daily Income Distribution CUM Capital Withdrawal Option    1015.7943
Sundaram Low Duration Fund (Formerly Known as Principal Low Duration Fund) Direct Fortnightly IDCW    1097.4219
Sundaram Low Duration Fund (Formerly Known as Principal Low Duration Fund) Regular Fortnightly IDCW    1087.3059
Sundaram Low Duration Fund (Formerly Known as Principal Low Duration Fund) Regular Quarterly IDCW    1128.6446
Sundaram Low Duration Fund (Formerly Known as Principal Low Duration Fund)- Growth Option    3035.7912
Sundaram Low Duration Fund (Formerly Known as Principal Low Duration Fund)- Monthly Income Distribution CUM Capital Withdrawal Option    1089.2361
Sundaram Low Duration Fund(Formerly Known as Principal Low Duration Fund) Direct Quarterly IDCW    1153.7750
Tata Treasury Advantage Fund - Direct Plan - Growth Option    3507.9401
Tata Treasury Advantage Fund - Regular Plan - Growth Option    3434.2966
Tata Treasury Advantage Fund Direct Plan - Daily Reinvestment of IDCW Option    1003.4936
Tata Treasury Advantage Fund Direct Plan - Periodic Payout of IDCW Option    2224.2543
Tata Treasury Advantage Fund Direct Plan - Weekly Payout of IDCW Option    1008.4141
Tata Treasury Advantage Fund Regular Plan - Daily Reinvestment of IDCW Option    1003.4828
Tata Treasury Advantage Fund Regular Plan - Periodic Payout of IDCW Option    2176.8269
Tata Treasury Advantage Fund Regular Plan - Weekly Payout of IDCW Option    1008.3902
UTI - Treasury Advantage Fund - Direct Plan - Bonus Option    2199.7192
UTI - Treasury Advantage Fund - Direct Plan - Growth Option    3129.5576
UTI - Treasury Advantage Fund - Discontinued - Annaul Dividend Option    2948.4791
UTI - Treasury Advantage Fund - Discontinued - Periodic Dividend Plan    1047.2552
UTI - Treasury Advantage Fund - Discontinued - Quarterly Dividend Option    1940.2674
UTI - Treasury Advantage Fund - Discontinued Bonus Option    3657.8372
UTI - Treasury Advantage Fund - Discontinued Flexi Dividend Plan    1085.9201
UTI - Treasury Advantage Fund - Discontinued Growth Option    5487.3816
UTI - Treasury Advantage Fund - Discontinued Monthly Dividend Option    1029.6718
UTI - Treasury Advantage Fund - Regular Plan - Bonus Option    2579.0756
UTI - Treasury Advantage Fund - Regular Plan - Growth Option    3085.799
UTI Treasury Advantage Fund - Direct Plan - Annual IDCW    1158.457
UTI Treasury Advantage Fund - Direct Plan - Daily IDCW (Reinvestment)    1194.8496
UTI Treasury Advantage Fund - Direct Plan - Flexi IDCW    1328.1411
UTI Treasury Advantage Fund - Direct Plan - Fortnightly IDCW    1338.1072
UTI Treasury Advantage Fund - Direct Plan - Half-Yearly IDCW    1210.7556
UTI Treasury Advantage Fund - Direct Plan - Monthly IDCW    1221.8678
UTI Treasury Advantage Fund - Direct Plan - Quarterly IDCW    1677.9741
UTI Treasury Advantage Fund - Direct Plan - Weekly IDCW    1021.7763
UTI Treasury Advantage Fund - Regular Plan - Daily IDCW (Reinvestment)    1189.3344
UTI Treasury Advantage Fund - Regular Plan - Flexi IDCW    1173.6546
UTI Treasury Advantage Fund - Regular Plan - Fortnightly IDCW    1329.4455
UTI Treasury Advantage Fund - Regular Plan - Half-Yearly IDCW    1218.0277
UTI Treasury Advantage Fund - Regular Plan - Monthly IDCW    1213.1475
UTI Treasury Advantage Fund - Regular Plan - Quarterly IDCW    1264.5955
UTI Treasury Advantage Fund - Regular Plan - Weekly IDCW    1192.3306
Aditya Birla Sun Life Medium Term Plan - DIRECT - HALF YEARLY IDCW    13.3918
Aditya Birla Sun Life Medium Term Plan - Direct - IDCW    16.4464
Aditya Birla Sun Life Medium Term Plan - DIRECT - Quarterly IDCW    12.8436
Aditya Birla Sun Life Medium Term Plan - Growth - Direct Plan    35.288
Aditya Birla Sun Life Medium Term Plan - Growth - Regular Plan    32.8977
Aditya Birla Sun Life Medium Term Plan - Institutional - Growth Plan    22.1442
Aditya Birla Sun Life Medium Term Plan - REGULAR - HALFYEARLY IDCW    12.8014
Aditya Birla Sun Life Medium Term Plan - Regular - IDCW    15.2747
Aditya Birla Sun Life Medium Term Plan - REGULAR - Quarterly IDCW    12.4389
Axis Strategic Bond Fund - Direct Plan - Growth Option    26.0272
Axis Strategic Bond Fund - Direct Plan - Half Yearly IDCW    11.6072
Axis Strategic Bond Fund - Direct Plan - Quarterly IDCW    10.3560
Axis Strategic Bond Fund - Regular Plan - Bonus Option    13.2560
Axis Strategic Bond Fund - Regular Plan - Growth Option    23.9787
Axis Strategic Bond Fund - Regular Plan - Half Yearly IDCW    10.6996
Axis Strategic Bond Fund - Regular Plan - Quarterly IDCW    10.2250
BANDHAN Bond Fund - Medium Term - Regular Plan - Bi-Monthly IDCW    11.8805
BANDHAN Bond Fund - Medium Term - Regular Plan - Daily IDCW    10.2620
BANDHAN Bond Fund - Medium Term - Regular Plan - Fortnightly IDCW    10.2344
BANDHAN Bond Fund - Medium Term - Regular Plan - Growth    39.6879
BANDHAN Bond Fund - Medium Term - Regular Plan - IDCW Quarterly    10.9236
BANDHAN Bond Fund - Medium Term - Regular Plan - Monthly IDCW    10.2288
BANDHAN Bond Fund - Medium Term - Regular Plan - Periodic IDCW    12.5022
BANDHAN Bond Fund - Medium Term Plan-Direct Plan-Bi Monthly IDCW    12.2623
BANDHAN Bond Fund - Medium Term Plan-Direct Plan-Daily IDCW    10.3912
BANDHAN Bond Fund - Medium Term Plan-Direct Plan-Fortnightly IDCW    10.2389
BANDHAN Bond Fund - Medium Term Plan-Direct Plan-Growth    42.6756
BANDHAN Bond Fund - Medium Term Plan-Direct Plan-Monthly IDCW    10.4631
BANDHAN Bond Fund - Medium Term Plan-Direct Plan-Periodic IDCW    11.1423
BANDHAN Bond Fund - Medium Term Plan-Direct Plan-Quartely IDCW    11.0935
Baroda BNP Paribas Medium Duration - Regular Plan - Monthly IDCW - Segregated Portfolio - 1    0
Baroda BNP Paribas Medium Duration - Regular Plan - Quarterly IDCW - Segregated Portfolio - 1    0
Baroda BNP Paribas Medium Duration Fund  - Direct Plan - Weekly IDCW - Segregated Portfolio - 1    0
Baroda BNP Paribas Medium Duration Fund - Defunct Plan - Daily IDCW Option - Segregated Portfolio - 1    0
Baroda BNP Paribas Medium Duration Fund - Defunct Plan - Growth Option - Segregated Portfolio - 1    0
Baroda BNP Paribas Medium Duration Fund - Defunct Plan - Monthly IDCW Option - Segregated Portfolio - 1    0
Baroda BNP Paribas Medium Duration Fund - Defunct Plan - Weekly IDCW Option - Segregated Portfolio - 1    0
BARODA BNP PARIBAS Medium Duration Fund - Direct Plan - Annual IDCW Option    11.0252
BARODA BNP PARIBAS Medium Duration Fund - Direct Plan - Calendar Quarterly IDCW Option    10.2269
Baroda BNP Paribas Medium Duration Fund - Direct Plan - Daily IDCW - Segregated Portfolio - 1    0
Baroda BNP Paribas Medium Duration Fund - Direct Plan - Growth - Segregated Portfolio - 1    0
BARODA BNP PARIBAS Medium Duration Fund - Direct Plan - Growth Option    17.4788
BARODA BNP PARIBAS Medium Duration Fund - Direct Plan - Half yearly IDCW Option    10.0000
Baroda BNP Paribas Medium Duration Fund - Direct Plan - Monthly IDCW - Segregated Portfolio - 1    0
BARODA BNP PARIBAS Medium Duration Fund - Direct Plan - Monthly IDCW Option    10.5699
Baroda BNP Paribas Medium Duration Fund - Direct Plan - Quarterly IDCW - Segregated Portfolio - 1    0
BARODA BNP PARIBAS Medium Duration Fund - Regular Plan - Annual IDCW Option    10.8855
BARODA BNP PARIBAS Medium Duration Fund - Regular Plan - Calendar Quarterly IDCW Option    10.3459
Baroda BNP Paribas Medium Duration Fund - Regular Plan - Daily IDCW - Segregated Portfolio - 1    0
Baroda BNP Paribas Medium Duration Fund - Regular Plan - Growth - Segregated Portfolio - 1    0
BARODA BNP PARIBAS Medium Duration Fund - Regular Plan - Growth Option    16.4356
BARODA BNP PARIBAS Medium Duration Fund - Regular Plan - Half Yearly IDCW Option    10.5127
BARODA BNP PARIBAS Medium Duration Fund - Regular Plan - Monthly IDCW Option    10.2215
Baroda BNP Paribas Medium Duration Fund - Regular Plan - Weekly IDCW - Segregated Portfolio - 1    0
DSP Bond Fund - Direct Plan - Growth    74.3531
DSP Bond Fund - Direct Plan - IDCW    11.6892
DSP Bond Fund - Direct Plan - IDCW - Monthly    11.1230
DSP Bond Fund - Growth    70.4903
DSP Bond Fund - IDCW    11.5679
DSP Bond Fund - IDCW - Monthly    11.0267
Franklin India Income Opportunities Fund - Direct - Growth    26.5759
Franklin India Income Opportunities Fund - Direct - IDCW     12.4807
Franklin India Income Opportunities Fund - Growth    24.9338
Franklin India Income Opportunities Fund - IDCW     11.5593
Franklin India Income Opportunities Fund- Segregated Portfolio 1- 8.25% Vodafone Idea Ltd-10JUL20-Direct Dividend Plan    0.0000
Franklin India Income Opportunities Fund- Segregated Portfolio 1- 8.25% Vodafone Idea Ltd-10JUL20-Direct Growth Plan    0.0000
Franklin India Income Opportunities Fund- Segregated Portfolio 1- 8.25% Vodafone Idea Ltd-10JUL20-Dividend Plan    0.0000
Franklin India Income Opportunities Fund- Segregated Portfolio 1- 8.25% Vodafone Idea Ltd-10JUL20-Growth Plan    0.0000
Franklin India Income Opportunities Fund- Segregated Portfolio 2 - 10.90% Vodafone Idea Ltd (02-Sep-2023) - Direct IDCW    0.2673
Franklin India Income Opportunities Fund- Segregated Portfolio 2 - 10.90% Vodafone Idea Ltd (02-Sep-2023) - IDCW    0.2496
Franklin India Income Opportunities Fund- Segregated Portfolio 2- 10.90% Vodafone Idea Ltd 02Sep2023-Direct Growth Plan    0.5693
Franklin India Income Opportunities Fund- Segregated Portfolio 2- 10.90% Vodafone Idea Ltd 02Sep2023-Growth Plan    0.5384
HDFC Medium Term Debt Fund - Fornightly IDCW Option    10.0946
